timestamp,message
1.73996E+12,"{""timestamp"":1739959624814,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""tziki-rule"",""terminatingRuleType"":""REGULAR"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""User-Agent"",""value"":""PostmanRuntime/7.43.0""},{""name"":""Accept"",""value"":""*/*""},{""name"":""Cache-Control"",""value"":""no-cache""},{""name"":""Postman-Token"",""value"":""ecf5ff78-fc95-4086-8fc1-c1a5fc92b3fa""},{""name"":""Host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""Accept-Encoding"",""value"":""gzip, deflate, br""},{""name"":""Connection"",""value"":""keep-alive""}],""uri"":""/"",""args"":""tziki=tziki"",""httpVersion"":""HTTP/1.1"",""httpMethod"":""GET"",""requestId"":""ghWjwi3twXqh0fzwuMb0F7yGAhe51Du7T3ePjTzKnKn3ZSKKNpO1eQ==""},""ja3Fingerprint"":""51bddd625044f75a235ba857ac8b0145"",""ja4Fingerprint"":""t13d181100_5d04281c6031_ef7df7f74e48""}"
1.73996E+12,"{""timestamp"":1739959636425,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""tziki-rule"",""terminatingRuleType"":""REGULAR"",""action"":""BLOCK"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/"",""args"":""tziki=tziki"",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""9mssxVpg71blpe3OpI_nYYzB8hIUEN6B7N033IY5e1nQv6Yr-ZQadw==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959636608,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/?tziki=tziki""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""zBg2bMN_ziq-c5Auzonz3yQVmpLimcGCYhyuTk65bmFOzHAl5b1MSQ==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959766250,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/"",""args"":""1%20=%201"",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""GLKJSeBI82xL8CtTkI_JVnVgOqbtHYPSDQJ2TvANBKDVSTTCUjnzIQ==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959766639,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/?1%20=%201""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""PTvN95_b2VcVfdVnVnCXPdZoOG0UpU7pSH2rU3rHNUjfLU9f8gtFUQ==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959772993,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/1%20=%201"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""U7WuOCwJSp5YZzaDJfXzqUaogBtj9mIDZZomnZMFvDiaer-tC568Zw==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959773382,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/1%20=%201""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""J1-LhVdRn26fNZIAW4VEA5sDY7tZdPH1usC97HAdVrP6tFiVeOzEIQ==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959786021,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/"",""args"":""%201%20=%201"",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""7lGUfr-Wv6y8MNElaT7kw_89ifRtHgA_J8RsYsIlmzMte0GC-1ujMw==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959786290,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/?%201%20=%201""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""1l7LX-JXjnPIRZGVKVkZ4vRaZach3h7-0cuh9piT1RPKzrbwzFvaKA==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959805565,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""upgrade-insecure-requests"",""value"":""1""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""accept"",""value"":""text/html,application/xhtml+xml,application/xml;q=0.9,image/avif,image/webp,image/apng,*/*;q=0.8,application/signed-exchange;v=b3;q=0.7""},{""name"":""sec-fetch-site"",""value"":""none""},{""name"":""sec-fetch-mode"",""value"":""navigate""},{""name"":""sec-fetch-user"",""value"":""?1""},{""name"":""sec-fetch-dest"",""value"":""document""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=0, i""}],""uri"":""/"",""args"":""SELECT%20*%20FROM%20DATABASE"",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""rt95nN7SHBGpzVNRp9S0P7ZZk-1OMAxW_qQcX0x5RN_ZT_0qe2FFdQ==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
1.73996E+12,"{""timestamp"":1739959805860,""formatVersion"":1,""webaclId"":""arn:aws:wafv2:us-east-1:831926621722:global/webacl/demo/89bae2ff-962b-4291-8191-c80a84f2c8da"",""terminatingRuleId"":""Default_Action"",""terminatingRuleType"":""REGULAR"",""action"":""ALLOW"",""terminatingRuleMatchDetails"":[],""httpSourceName"":""CF"",""httpSourceId"":""E34E78V0LS84QR"",""ruleGroupList"":[{""ruleGroupId"":""AWS#AWSManagedRulesAmazonIpReputationList"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null},{""ruleGroupId"":""AWS#AWSManagedRulesSQLiRuleSet"",""terminatingRule"":null,""nonTerminatingMatchingRules"":[],""excludedRules"":null,""customerConfig"":null}],""rateBasedRuleList"":[],""nonTerminatingMatchingRules"":[],""requestHeadersInserted"":null,""responseCodeSent"":null,""httpRequest"":{""clientIp"":""84.110.105.79"",""country"":""IL"",""headers"":[{""name"":""host"",""value"":""d34x0pywpzori4.cloudfront.net""},{""name"":""sec-ch-ua-platform"",""value"":""\""Windows\""""},{""name"":""user-agent"",""value"":""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36""},{""name"":""sec-ch-ua"",""value"":""\""Not A(Brand\"";v=\""8\"", \""Chromium\"";v=\""132\"", \""Google Chrome\"";v=\""132\""""},{""name"":""sec-ch-ua-mobile"",""value"":""?0""},{""name"":""accept"",""value"":""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""},{""name"":""sec-fetch-site"",""value"":""same-origin""},{""name"":""sec-fetch-mode"",""value"":""no-cors""},{""name"":""sec-fetch-dest"",""value"":""image""},{""name"":""referer"",""value"":""https://d34x0pywpzori4.cloudfront.net/?SELECT%20*%20FROM%20DATABASE""},{""name"":""accept-encoding"",""value"":""gzip, deflate, br, zstd""},{""name"":""accept-language"",""value"":""he,en-US;q=0.9,en;q=0.8""},{""name"":""priority"",""value"":""u=1, i""}],""uri"":""/favicon.ico"",""args"":"""",""httpVersion"":""HTTP/2.0"",""httpMethod"":""GET"",""requestId"":""mvVMLKQ2SYnFCGlEKJqZrtFPBxCf9C1zaVTRzlJj6_Jo__iiRC4WJg==""},""ja3Fingerprint"":""9dd45362a77baeb00162dc433d5a871e"",""ja4Fingerprint"":""t13d1516h2_8daaf6152771_d8a2da3f94cd""}"
